,maxx,i,j,q,orders_long,orders_short,alpha
796,-0.46032783542593175,7,21,18,17,16,-7.595409284527874
7659,-5.063933132064009,25,23,3,1,2,-7.595899698096014
7334,-1.520296496013472,24,26,1,6,4,-7.60148248006736
8722,-1.0135744187758484,27,39,2,6,9,-7.601808140818863
6360,-1.267039323171103,21,34,15,7,5,-7.6022359390266185
1997,-0.7604837551095163,10,25,3,10,10,-7.604837551095162
9979,-2.178076749289262,31,30,5,3,4,-7.623268622512417
9012,-1.3881992043791795,28,36,7,4,7,-7.635095624085487
5938,-0.9544034288217046,20,32,11,7,9,-7.635227430573637
7964,-0.8047506127606723,25,39,4,9,10,-7.645130821226386
6554,-3.0610369141221385,22,24,19,2,3,-7.652592285305346
4026,-0.9567654384448725,15,31,18,9,7,-7.65412350755898
8276,-1.2767871984715458,26,35,12,5,7,-7.660723190829275
2556,-0.5679315892792888,11,34,11,14,13,-7.667076455270398
6959,-1.3950320782134964,23,26,6,7,4,-7.6726764301742305
5483,-1.023077350782418,19,28,12,9,6,-7.673080130868135
8723,-1.0245995789522166,27,39,3,6,9,-7.684496842141625
6316,-1.280801982970098,21,32,9,7,5,-7.684811897820588
6948,-2.1977165452397385,23,25,14,4,3,-7.692007908339084
7487,-1.0988956114717885,24,34,2,6,8,-7.692269280302519
8670,-1.1840980702090387,27,36,7,5,8,-7.696637456358752
7421,-1.2839991485843072,24,30,12,5,7,-7.703994891505843
2782,-1.0278223775291797,12,26,9,9,6,-7.708667831468848
9291,-1.1014375836525128,29,32,1,6,8,-7.710063085567589
8956,-1.285352694612893,28,33,8,4,8,-7.712116167677358
3956,-0.9640735229257325,15,28,5,10,6,-7.71258818340586
3847,-1.543153330008592,15,22,10,6,4,-7.71576665004296
3525,-1.102745440896848,14,25,11,8,6,-7.719218086277936
3946,-1.0292952931470862,15,27,14,9,6,-7.719714698603147
3301,-0.5724233022781835,13,33,15,12,15,-7.727714580755477
2672,-1.4052362408008359,12,20,13,8,3,-7.728799324404597
3955,-0.9664637289954561,15,28,4,10,6,-7.731709831963649
9358,-1.4059018961539282,29,35,11,4,7,-7.732460428846605
7396,-1.4060848091387321,24,29,6,5,6,-7.733466450263027
4674,-1.189964024359766,17,26,1,8,5,-7.734766158338479
9393,-1.1050551341406964,29,37,8,6,8,-7.735385938984875
7461,-0.9677003066555093,24,32,14,7,9,-7.741602453244075
4211,-2.2120215840520205,16,21,13,4,3,-7.742075544182072
2778,-1.0326785640239624,12,26,5,9,6,-7.745089230179718
3478,-1.4100292415779845,14,23,2,6,5,-7.755160828678915
406,-0.43091985380550024,6,21,8,17,19,-7.756557368499005
12739,-1.1083629060579998,39,38,10,6,8,-7.758540342405999
9046,-0.9131962390559802,28,38,3,6,11,-7.762168031975832
4257,-1.2943646458159783,16,24,2,6,6,-7.76618787489587
7024,-1.1104889271758542,23,29,14,6,8,-7.773422490230979
2056,-0.5983464284590562,10,28,5,13,13,-7.7785035699677305
2764,-1.0377349154027349,12,25,10,9,6,-7.783011865520511
4675,-1.197698683516303,17,26,2,8,5,-7.78504144285597
5016,-1.5577199984706536,18,24,1,5,5,-7.788599992353268
5482,-1.038932905758933,19,28,11,9,6,-7.791996793191997
4077,-0.6495295608509887,15,34,12,14,10,-7.7943547302118645
11107,-0.9171060219719764,34,37,12,7,10,-7.7954011867618
1045,-0.3628732287295483,7,35,1,26,17,-7.801774417685288
1309,-0.45909241971500114,8,28,18,21,13,-7.80457113515502
8895,-1.3019091020118878,28,30,4,7,5,-7.811454612071326
5060,-1.4204626190612046,18,26,7,6,5,-7.8125444048366255
6756,-1.1161995434821443,22,35,12,6,8,-7.81339680437501
7462,-0.9767863444188944,24,32,15,7,9,-7.814290755351156
2760,-1.0425911018975176,12,25,6,9,6,-7.819433264231382
6180,-1.422248963566218,21,25,6,6,5,-7.822369299614199
3663,-0.7112461168966575,14,32,16,13,9,-7.823707285863232
7818,-1.4232135372876222,25,31,10,5,6,-7.827674455081922
1046,-0.3641801851878525,7,35,2,26,17,-7.829873981538829
4238,-1.3060589863627448,16,23,2,6,6,-7.836353918176469
6320,-1.3067512752585797,21,32,13,7,5,-7.840507651551478
632,-0.2959817042585077,6,33,6,29,24,-7.843515162850455
9414,-0.9231182011330771,29,38,10,7,10,-7.846504709631155
6261,-1.4266395316000224,21,29,11,7,4,-7.846517423800123
3471,-1.5695340753205445,14,22,14,6,4,-7.847670376602722
3230,-0.7474947051470033,13,30,1,13,8,-7.848694404043535
1426,-0.341655199335547,8,35,2,26,20,-7.858069584717581
6864,-7.86129003699129,23,21,6,1,1,-7.86129003699129
5068,-1.4297950701442699,18,26,15,6,5,-7.8638728857934845
11101,-0.9256386681849093,34,37,6,7,10,-7.867928679571729
10420,-1.4308130551337945,32,35,9,4,7,-7.86947180323587
5750,-2.2486179959070025,20,22,13,3,4,-7.870162985674509
10626,-2.2486864358950656,33,29,6,5,2,-7.87040252563273
8691,-1.1248386224132605,27,37,9,5,9,-7.873870356892823
9359,-1.4316917306019077,29,35,12,4,7,-7.874304518310492
3197,-0.9846284016678161,13,28,6,9,7,-7.8770272133425285
3848,-1.5757286225959386,15,22,11,6,4,-7.878643112979693
6103,-7.878994194952145,21,21,5,1,1,-7.878994194952145
5412,-1.9702388909604927,19,24,17,4,4,-7.880955563841971
12673,-1.7515776076755898,39,35,1,5,4,-7.882099234540154
3596,-0.7507228027824869,14,29,6,12,9,-7.882589429216113
7995,-15.767711507029505,26,20,16,0,1,-7.883855753514752
7022,-1.126320359784902,23,29,12,6,8,-7.884242518494315
7424,-1.3140725682000254,24,30,15,5,7,-7.884435409200153
3845,-1.5773946455631318,15,22,8,6,4,-7.886973227815659
6178,-1.4341088245649973,21,25,4,6,5,-7.887598535107485
7422,-1.3154986929945756,24,30,13,5,7,-7.892992157967454
2515,-0.5639337241690636,11,32,8,15,13,-7.89507213836689
12544,-5.265246783647315,39,28,5,1,2,-7.897870175470973
10079,-1.215342300252109,31,35,10,5,8,-7.899724951638709
9011,-1.4373671711574423,28,36,6,4,7,-7.905519441365932
8978,-1.4379535074006529,28,34,11,3,8,-7.9087442907035905
937,-0.42759192104095667,7,29,7,20,17,-7.910450539257698
425,-0.4395203693979865,6,22,8,18,18,-7.911366649163757
2493,-0.6086520160956279,11,31,5,13,13,-7.912476209243163
6165,-1.758366907534204,21,24,10,5,4,-7.912651083903919
1743,-0.45225870539641766,9,31,15,20,15,-7.914527344437309
8330,-1.1308357462229208,26,38,9,6,8,-7.9158502235604455
5038,-1.3207402355358155,18,25,4,7,5,-7.924441413214893
2807,-0.8346889754475968,12,27,15,11,8,-7.92954526675217
687,-0.29384611462729426,6,36,4,31,23,-7.933845094936945
1365,-0.4407996636219229,8,31,17,22,14,-7.934393945194612
7257,-7.936151167540477,24,21,19,1,1,-7.936151167540477
3443,-1.5897753198922706,14,21,5,6,4,-7.948876599461353
6941,-2.272048759570752,23,25,7,4,3,-7.952170658497632
8424,-7.960863427327544,27,23,8,1,1,-7.960863427327544
11134,-0.8845584367390434,34,39,1,7,11,-7.961025930651391
9500,-7.963285361091765,30,24,1,1,1,-7.963285361091765
7252,-7.967994852226629,24,21,14,1,1,-7.967994852226629
3899,-1.449851101007859,15,25,5,7,4,-7.974181055543224
8979,-1.450714601404345,28,34,12,3,8,-7.978930307723898
580,-0.33957999808971706,6,30,11,27,20,-7.980129955108351
8439,-5.322192399834674,27,24,4,1,2,-7.9832885997520115
12048,-1.2286550163832022,37,36,3,6,7,-7.986257606490814
7136,-1.3315118940242108,23,35,12,6,6,-7.989071364145264
8459,-3.9966097523192627,27,25,5,2,2,-7.9932195046385255
4098,-0.6394676783457764,15,35,14,14,11,-7.993345979322205
993,-0.3899668640117101,7,32,6,25,16,-7.994320712240057
3698,-0.5514488129450896,14,34,13,16,13,-7.9960077877038
3183,-0.8425708170010409,13,27,11,10,9,-8.004422761509888
1359,-0.44492724400679357,8,31,11,22,14,-8.008690392122285
615,-0.3208673045315591,6,32,8,28,22,-8.021682613288977
7876,-1.0696708629605831,25,34,11,6,9,-8.022531472204374
5030,-1.6046683726672388,18,24,15,5,5,-8.023341863336194
3786,-0.5351933749250629,14,39,6,15,15,-8.027900623875944
8553,-1.2363302960491074,27,30,4,6,7,-8.036146924319198
3196,-1.005244982220577,13,28,5,9,7,-8.041959857764615
8293,-1.0732486865140434,26,36,10,5,10,-8.049365148855326
6179,-1.4642595764619504,21,25,5,6,5,-8.053427670540728
8532,-1.342555713307278,27,29,2,6,6,-8.055334279843668
627,-0.3040121636129052,6,33,1,29,24,-8.056322335741987
2858,-0.7012574679828907,12,30,9,13,10,-8.064460881803242
5485,-1.0754552264202668,19,28,14,9,6,-8.065914198152
10647,-2.6893576421322027,33,30,8,3,3,-8.068072926396608
8552,-1.2419856766868154,27,30,3,6,7,-8.0729068984643
8057,-8.07403960307796,26,24,2,1,1,-8.07403960307796
5477,-1.0775803728972373,19,28,6,9,6,-8.08185279672928
8665,-1.2447182648449615,27,36,2,5,8,-8.09066872149225
12431,-1.2450525483841024,38,39,6,7,6,-8.092841564496666
10645,-2.6989741012736554,33,30,6,3,3,-8.096922303820966
10679,-2.0263823139058164,33,32,2,3,5,-8.105529255623265
10457,-1.474370095941624,32,37,8,5,6,-8.109035527678932
722,-0.29509507730855244,6,38,1,31,24,-8.115114625985193
763,-0.49198187916811703,7,20,4,16,17,-8.117701006273931
5085,-1.353443540777034,18,27,13,7,5,-8.120661244662204
3368,-0.5076402602232533,13,37,6,18,14,-8.122244163572052
28,-0.4282761450232719,5,21,10,21,17,-8.137246755442165
931,-0.4399077230539762,7,29,1,20,17,-8.138292876498559
8045,-8.143475799878825,26,23,9,1,1,-8.143475799878825
7907,-1.480670921204159,25,36,4,6,5,-8.143690066622876
3383,-0.5621469312570992,13,38,2,17,12,-8.15113050322794
7455,-1.0189334493828255,24,32,8,7,9,-8.151467595062604
1083,-0.3327622326333025,7,37,1,29,20,-8.152674699515911
6318,-1.3592743419368158,21,32,11,7,5,-8.155646051620895
5017,-1.6312361082125002,18,24,2,5,5,-8.1561805410625
12434,-1.2551534875119748,38,39,9,7,6,-8.158497668827836
11405,-1.3600277736406854,35,36,6,5,7,-8.160166641844112
4237,-1.3608927806565307,16,23,1,6,6,-8.165356683939184
8555,-1.2564091740795016,27,30,6,6,7,-8.16665963151676
3012,-0.41913644546693296,12,38,11,22,17,-8.173160686605193
2949,-0.49549592080201665,12,35,5,18,15,-8.175682693233275
2303,-1.090474175233,11,21,5,7,8,-8.178556314247501
11383,-1.817823092417508,35,35,3,4,5,-8.180203915878787
5798,-2.0462392070967472,20,25,4,4,4,-8.184956828386989
6995,-1.1697678151645297,23,28,4,7,7,-8.188374706151707
3577,-0.963546227121276,14,28,6,11,6,-8.190142930530847
11272,-2.340545534017587,35,29,6,4,3,-8.191909369061555
11364,-2.0499197583265705,35,34,3,4,4,-8.199679033306282
10013,-1.6402177848638628,31,32,1,4,6,-8.201088924319315
5046,-1.3668644498503135,18,25,12,7,5,-8.201186699101882
25,-0.43187483154996087,5,21,7,21,17,-8.205621799449256
9978,-2.3462046022429175,31,30,4,3,4,-8.211716107850211
2521,-0.5869936504024589,11,32,14,15,13,-8.217911105634425
9749,-1.02740380687601,30,37,3,7,9,-8.21923045500808
5994,-1.0959384341354457,20,35,10,5,10,-8.219538256015843
971,-0.44457140700863085,7,31,3,23,14,-8.224571029659671
4256,-1.371834971427285,16,24,1,6,6,-8.23100982856371
1401,-0.38288404123678405,8,33,15,27,16,-8.232006886590858
4714,-1.2665557052308973,17,28,3,9,4,-8.232612084000833
407,-0.45760106065832734,6,21,9,17,19,-8.236819091849892
6573,-2.0592453407038054,22,25,19,4,4,-8.236981362815222
1816,-0.43401470809047143,9,35,12,24,14,-8.246279453718957
7585,-0.8683556165058198,24,39,5,9,10,-8.249378356805288
634,-0.3113463991577278,6,33,8,29,24,-8.250679577679787
7317,-2.0628915369308567,24,25,3,5,3,-8.251566147723427
9634,-1.6505112793389933,30,31,2,5,5,-8.252556396694967
1425,-0.358913542143316,8,35,1,26,20,-8.255011469296267
2687,-1.3759044319041684,12,21,9,8,4,-8.25542659142501
12740,-1.1794640879228746,39,38,11,6,8,-8.256248615460123
11116,-1.1799282576538936,34,38,2,6,8,-8.259497803577256
8080,-2.360601614815372,26,25,6,5,2,-8.262105651853801
7872,-1.1019485191512464,25,34,7,6,9,-8.264613893634348
7353,-1.2716352781359392,24,27,1,7,6,-8.265629307883605
8519,-1.5036184808848914,27,28,8,7,4,-8.269901644866902
2983,-0.4726182498719647,12,37,1,19,16,-8.270819372759382
11199,-8.273124001557699,35,25,9,1,1,-8.273124001557699
1393,-0.38492916370650243,8,33,7,27,16,-8.275977019689803
9426,-1.0351316502763264,29,39,3,6,10,-8.281053202210611
8478,-3.3125853450690164,27,26,5,3,2,-8.281463362672541
3461,-1.6563016736956735,14,22,4,6,4,-8.281508368478367
3785,-0.5521462221497306,14,39,5,15,15,-8.28219333224596
3530,-1.183673648723114,14,25,16,8,6,-8.285715541061798
9410,-0.9747921547902473,29,38,6,7,10,-8.285733315717103
6340,-1.508497817438393,21,33,14,6,5,-8.296737995911162
8171,-1.3828766030201858,26,30,2,5,7,-8.297259618121114
3534,-1.276849602201466,14,26,1,8,5,-8.299522414309529
7253,-8.306584387587092,24,21,15,1,1,-8.306584387587092
5028,-1.662002663580406,18,24,13,5,5,-8.31001331790203
2283,-1.3857116564115874,11,20,4,7,5,-8.314269938469526
7513,-1.5117577486617735,24,35,9,5,6,-8.314667617639754
972,-0.44949835689596407,7,31,4,23,14,-8.315719602575335
10453,-1.5127310333697808,32,37,4,5,6,-8.320020683533794
10495,-1.1890418778125242,32,39,8,6,8,-8.32329314468767
11115,-1.1891151689756865,34,38,1,6,8,-8.323806182829806
7268,-4.162162602507339,24,22,11,2,2,-8.324325205014677
2813,-0.8324737194181411,12,28,2,11,9,-8.324737194181411
5377,-1.8521493668262212,19,23,1,4,5,-8.334672150717996
613,-0.33346736595248433,6,32,6,28,22,-8.336684148812108
1140,-0.6670486425873876,8,20,1,13,12,-8.338108032342346
1485,-0.3403592948553844,8,38,4,27,22,-8.338802723956919
3429,-1.8549426151230908,14,20,10,5,4,-8.347241768053909
3595,-0.7957462751440106,14,29,5,12,9,-8.355335889012112
5458,-1.3926971843839662,19,27,6,8,4,-8.356183106303797
