,maxx,i,j,q,orders_long,orders_short,alpha
3982,23.808470526208488,15,29,12,4,4,95.23388210483395
4487,13.601034226957864,16,36,4,7,7,95.20723958870505
8269,21.157069723289315,26,35,5,3,6,95.20681375480191
8653,23.757924128889364,27,37,9,3,5,95.03169651555746
6660,31.673781176705763,22,30,11,5,1,95.02134353011729
5290,19.003597810129484,18,38,9,5,5,95.01798905064743
6259,27.135258993977246,21,29,9,5,2,94.97340647892037
8237,21.104635833699415,26,33,11,4,5,94.97086125164736
1866,9.03604118508076,9,38,5,8,13,94.87843244334799
8976,18.958592630795877,28,35,9,4,6,94.79296315397939
6374,17.224449532266185,21,35,10,4,7,94.73447242746401
8238,21.051870733707663,26,33,12,4,5,94.73341830168448
7907,23.671775612566716,25,36,4,3,5,94.68710245026686
4016,21.040677390884976,15,31,8,5,4,94.6830482589824
1867,9.014238558685296,9,38,6,8,13,94.64950486619561
3588,15.773817048265167,14,28,17,5,7,94.642902289591
4485,13.511599567019845,16,36,2,7,7,94.58119696913892
5289,18.914855250713803,18,38,8,5,5,94.57427625356901
5287,18.91407364324496,18,38,6,5,5,94.57036821622481
4762,18.90099512975275,17,30,13,4,6,94.50497564876375
5105,23.58946253331457,18,28,14,4,4,94.35785013325828
4547,20.965935839119254,16,39,7,3,6,94.34671127603664
4911,15.723233618307153,17,38,10,5,7,94.33940170984292
3585,15.719793149307595,14,28,14,5,7,94.31875889584558
5570,18.848059569906685,19,33,4,5,5,94.24029784953342
4909,15.70625630733522,17,38,8,5,7,94.23753784401131
5291,18.84519418780271,18,38,10,5,5,94.22597093901356
6710,20.926960474593574,22,33,4,4,5,94.17132213567109
4115,14.483361798883276,15,36,12,6,7,94.1418516927413
10489,18.80022931179117,32,38,2,4,6,94.00114655895585
3579,15.63963330377176,14,28,8,5,7,93.83779982263056
6395,18.735276609823238,21,36,12,4,6,93.6763830491162
5939,18.734683680031512,20,32,12,4,6,93.67341840015756
7526,20.805647445039355,24,36,3,3,6,93.6254135026771
8648,23.39528277729544,27,37,4,3,5,93.58113110918175
8974,18.711625642700945,28,35,7,4,6,93.55812821350472
5194,18.691256315347506,18,33,8,5,5,93.45628157673752
8635,23.360219766927145,27,36,10,3,5,93.44087906770858
4526,20.757549059605818,16,38,5,3,6,93.40897076822618
4527,20.752267462307106,16,38,6,3,6,93.38520358038198
4394,20.748813505108764,16,31,6,2,7,93.36966077298943
4504,15.553190495662916,16,37,2,5,7,93.31914297397749
4546,20.732196413390277,16,39,6,3,6,93.29488386025625
8957,16.96029639391597,28,34,9,5,6,93.28163016653784
8650,23.314661738294713,27,37,6,3,5,93.25864695317885
5552,23.31368768794103,19,32,5,4,4,93.25475075176412
4505,15.521743544341405,16,37,3,5,7,93.13046126604843
4001,23.263272579795995,15,30,12,4,4,93.05309031918398
6320,18.605468659029476,21,32,13,7,3,93.02734329514738
6376,16.909933676868118,21,35,12,4,7,93.00463522277465
8289,23.246105548810885,26,36,6,3,5,92.98442219524354
5200,18.594612514836815,18,33,14,5,5,92.97306257418407
6014,18.590391628235746,20,36,11,4,6,92.95195814117874
5993,18.587385097601597,20,35,9,3,7,92.93692548800799
7093,15.482154188197638,23,33,7,6,6,92.89292512918583
7125,26.539890347027644,23,35,1,2,5,92.88961621459676
8213,26.538785045534464,26,32,6,4,3,92.88574765937062
7527,20.6409230029518,24,36,4,3,6,92.88415351328311
5952,15.476195347365918,20,33,6,5,7,92.85717208419551
7528,20.63273230206822,24,36,5,3,6,92.847295359307
4488,13.261013505967329,16,36,5,7,7,92.8270945417713
5272,16.8558089248254,18,37,10,6,5,92.7069490865397
4386,23.170037646535636,16,30,17,2,6,92.68015058614255
4000,23.16172301967124,15,30,11,4,4,92.64689207868496
4503,15.436862274703318,16,37,1,5,7,92.62117364821991
3240,13.230612611552733,13,30,11,7,7,92.61428828086913
6356,18.50313237942493,21,34,11,4,6,92.51566189712464
5941,18.50051432895968,20,32,14,4,6,92.50257164479841
3601,12.332342263176088,14,29,11,6,9,92.49256697382066
5197,18.491674270531433,18,33,11,5,5,92.45837135265717
5940,18.49027368678453,20,32,13,4,6,92.45136843392265
4761,18.4803820440194,17,30,12,4,6,92.401910220097
9355,20.532838183843253,29,35,8,4,5,92.39777182729463
10092,20.520400350200067,31,37,4,4,5,92.3418015759003
5303,20.501924660832042,18,39,3,4,5,92.25866097374418
5193,18.446616636112644,18,33,7,5,5,92.23308318056323
5271,16.763458084156085,18,37,9,6,5,92.19901946285847
4764,18.438968751318967,17,30,15,4,6,92.19484375659484
5269,16.762676476687243,18,37,7,6,5,92.19472062177984
2195,13.161927943178892,10,35,11,6,8,92.13349560225224
5201,18.42459684364965,18,33,15,5,5,92.12298421824825
3963,20.469084675000627,15,28,12,4,5,92.11088103750282
8214,26.306923365190592,26,32,7,4,3,92.07423177816707
5610,15.34047783477308,19,35,6,4,8,92.04286700863848
8630,23.004317687633037,27,36,5,3,5,92.01727075053215
4512,15.332636352121392,16,37,10,5,7,91.99581811272836
3577,15.331166844783334,14,28,6,5,7,91.98700106870001
2251,10.81721453349419,10,38,10,7,10,91.94632353470061
5995,18.386668506201552,20,35,11,3,7,91.93334253100775
5994,18.377890812700095,20,35,10,3,7,91.88945406350047
5273,16.697405302498623,18,37,11,6,5,91.83572916374243
4749,18.364017197858033,17,29,19,4,6,91.82008598929016
4292,20.40406165672874,16,25,18,4,5,91.81827745527933
4293,20.39775354787502,16,25,19,4,5,91.78989096543759
4747,18.353986774445623,17,29,17,4,6,91.76993387222811
5683,18.348836308688202,19,39,3,4,6,91.74418154344102
3571,16.679841611072817,14,27,19,5,6,91.7391288609005
2250,10.792225155701326,10,38,9,7,10,91.73391382346126
8632,22.92369664863231,27,36,7,3,5,91.69478659452923
2864,14.103476807167642,12,30,15,7,6,91.67259924658967
5938,18.321063894388324,20,32,11,4,6,91.60531947194161
9357,20.32442215460717,29,35,10,4,5,91.45989969573226
4834,15.241390009037264,17,34,9,6,6,91.44834005422359
6393,18.274548349697557,21,36,10,4,6,91.37274174848778
4506,15.227418307715478,16,37,4,5,7,91.36450984629286
3962,20.288000870204563,15,28,11,4,5,91.29600391592054
5936,18.230946243246983,20,32,9,4,6,91.15473121623492
6011,18.224265951040653,20,36,8,4,6,91.12132975520326
4015,20.228846210442875,15,31,7,5,4,91.02980794699293
4376,22.753719563708962,16,30,7,2,6,91.01487825483585
606,7.270886007348171,6,31,18,10,15,90.88607509185213
4690,22.715353381283304,17,26,17,3,5,90.86141352513322
8597,20.17244407084578,27,34,10,3,6,90.77599831880602
3238,12.961153665147268,13,30,9,7,7,90.72807565603088
7904,22.66566409732804,25,36,1,3,5,90.66265638931216
4414,15.110437937215737,16,32,7,5,7,90.66262762329443
7969,20.140406066809064,25,39,9,3,6,90.6318273006408
5992,18.11927697463841,20,35,8,3,7,90.59638487319205
8611,20.128402430776944,27,35,5,2,7,90.57781093849624
4412,15.090906446840272,16,32,5,5,7,90.54543868104163
8654,22.633579175324737,27,37,10,3,5,90.53431670129895
4396,20.11242642749766,16,31,8,2,7,90.50591892373947
2106,10.645066141258258,10,30,17,8,9,90.4830622006952
4836,15.070715811350263,17,34,11,6,6,90.42429486810158
6772,25.82825221381826,22,36,9,2,5,90.39888274836392
6032,16.429571575734858,20,37,10,5,6,90.36264366654171
8240,20.060908807589886,26,33,14,4,5,90.27408963415449
929,12.03302077725772,7,28,18,6,9,90.2476558294329
9694,22.55937021627816,30,35,5,3,5,90.23748086511264
8259,16.403965746116462,26,34,14,4,7,90.22181160364055
5990,18.04203327182557,20,35,6,3,7,90.21016635912785
5192,18.038925293303443,18,33,6,5,5,90.1946264665172
6348,18.014547580111834,21,34,3,4,6,90.07273790055918
8303,29.99958954320679,26,37,1,2,4,89.99876862962037
6754,22.49027364480333,22,35,10,2,6,89.96109457921332
4529,19.991023040652845,16,38,8,3,6,89.9596036829378
4395,19.990912738628694,16,31,7,2,7,89.95910732382913
7108,17.9894686644722,23,34,3,3,7,89.947343322361
8277,19.988083140205756,26,35,13,3,6,89.9463741309259
12356,19.987783602241368,37,39,7,3,6,89.94502621008616
4413,14.98892424834677,16,32,6,5,7,89.93354549008062
4816,16.347953221544813,17,33,10,6,5,89.91374271849648
7906,22.474052054560868,25,36,3,3,5,89.89620821824347
6392,17.968052163325368,21,36,9,4,6,89.84026081662684
4039,17.954010130578972,15,32,12,4,6,89.77005065289487
3224,14.957113572067454,13,29,14,7,5,89.74268143240472
2141,11.21599646825318,10,32,14,8,8,89.72797174602545
4416,14.953224560285905,16,32,9,5,7,89.71934736171544
8236,19.931235043718303,26,33,10,4,5,89.69055769673236
2088,10.551265900246264,10,29,18,8,9,89.68576015209325
4689,22.420785588762943,17,26,16,3,5,89.68314235505177
8304,29.836855372246323,26,37,2,2,4,89.51056611673897
4729,19.873829728610424,17,28,18,4,5,89.4322337787469
6774,25.547885181225293,22,36,11,2,5,89.41759813428853
6006,17.875733702162105,20,36,3,4,6,89.37866851081053
7851,17.866383892601295,25,33,5,6,4,89.33191946300647
6010,17.84517311070102,20,36,7,4,6,89.22586555350509
9696,22.30531445974463,30,35,7,3,5,89.22125783897852
6009,17.84340887580874,20,36,6,4,6,89.2170443790437
9029,25.479696593639606,28,38,5,3,4,89.17893807773862
4398,19.80632324179722,16,31,10,2,7,89.1284545880875
4358,22.281948971896952,16,29,8,3,5,89.12779588758781
6065,19.797222304664192,20,39,5,4,5,89.08750037098886
4833,14.84015192439368,17,34,8,6,6,89.04091154636208
4075,19.782677656732304,15,34,10,5,4,89.02204945529536
5960,14.836310468804786,20,33,14,5,7,89.01786281282872
6029,16.18350488024123,20,37,7,5,6,89.00927684132677
6013,17.792013940958824,20,36,10,4,6,88.96006970479412
8636,22.237673116592777,27,36,11,3,5,88.95069246637111
8960,16.168571960131896,28,34,12,5,6,88.92714578072543
6012,17.78177329878367,20,36,9,4,6,88.90886649391834
4528,19.757192131782684,16,38,7,3,6,88.90736459302208
3605,11.852968428934197,14,29,15,6,9,88.89726321700648
2158,11.109546649599809,10,33,12,7,9,88.87637319679847
9337,14.811250013920906,29,34,9,6,6,88.86750008352544
6678,19.743858825499128,22,31,10,6,3,88.84736471474608
6756,22.199538712400102,22,35,12,2,6,88.79815484960041
4818,16.143144191130357,17,33,12,6,5,88.78729305121696
4378,22.194379544290296,16,30,9,2,6,88.77751817716118
3950,17.746698170025876,15,27,18,4,6,88.73349085012939
5236,17.745620759351848,18,35,12,6,4,88.72810379675924
7129,25.342973627074894,23,35,5,2,5,88.70040769476213
4692,22.16092174559773,17,26,19,3,5,88.64368698239092
4322,19.690724541618724,16,27,10,4,5,88.60826043728426
12353,19.680292069749143,37,39,4,3,6,88.56131431387115
6068,19.668104753081046,20,39,8,4,5,88.50647138886471
6064,19.662183385759356,20,39,4,4,5,88.4798252359171
10475,22.10906078520934,32,37,7,3,5,88.43624314083736
8958,16.078728981032587,28,34,10,5,6,88.43300939567922
3261,11.787288010929453,13,31,13,7,8,88.4046600819709
4927,14.722302429138889,17,39,7,6,6,88.33381457483333
6008,17.666702043310607,20,36,5,4,6,88.33351021655304
6394,17.653536307927297,21,36,11,4,6,88.26768153963648
7550,25.21764594651238,24,37,8,1,6,88.26176081279333
4377,22.051701632092506,16,30,8,2,6,88.20680652837002
5233,17.61926387536582,18,35,9,6,4,88.0963193768291
5880,29.36330111093585,20,29,10,4,2,88.08990333280755
7552,25.141469030606277,24,37,10,1,6,87.99514160712197
4022,19.554059898297492,15,31,14,5,4,87.99326954233871
3961,19.544770447067396,15,28,10,4,5,87.95146701180329
2175,12.56149028437977,10,34,10,5,9,87.93043199065839
7967,19.51336140042409,25,39,7,3,6,87.8101263019084
5237,17.53310118096737,18,35,13,6,4,87.66550590483686
3235,12.518254869907148,13,30,6,7,7,87.62778408935003
4478,15.927595700039879,16,35,14,5,6,87.60177635021934
7056,17.5191239916716,23,31,8,6,4,87.59561995835799
9339,14.593918047751963,29,34,11,6,6,87.56350828651178
966,10.930870318251387,7,30,17,7,9,87.4469625460111
9354,19.412586818596854,29,35,7,4,5,87.35664068368584
4380,21.834961902876017,16,30,11,2,6,87.33984761150407
8956,15.874655279069419,28,34,8,5,6,87.3106040348818
983,10.269266148331786,7,31,15,7,10,87.28876226082018
10473,21.81339979507922,32,37,5,3,5,87.25359918031688
8287,21.813189837002316,26,36,4,3,5,87.25275934800926
8220,24.9165995878702,26,32,13,4,3,87.2080985575457
10472,21.801803671572184,32,37,4,3,5,87.20721468628874
4815,15.85193945619766,17,33,9,6,5,87.18566700908714
6063,19.352884824352266,20,39,3,4,5,87.0879817095852
6700,19.35141754504132,22,32,13,4,5,87.08137895268594
5670,19.34226050190542,19,38,9,3,6,87.0401722585744
6370,15.822152166002535,21,35,6,4,7,87.02183691301394
4324,19.32009975215806,16,27,12,4,5,86.94044888471127
6028,15.804412039901598,20,37,6,5,6,86.92426621945879
7554,24.832258631244887,24,37,12,1,6,86.9129052093571
10476,21.716987119940825,32,37,8,3,5,86.8679484797633
6031,15.790869394057856,20,37,9,5,6,86.84978166731821
5580,17.36347817984288,19,33,14,5,5,86.81739089921439
6027,15.784977125284833,20,37,5,5,6,86.81737418906658
6030,15.780628751882702,20,37,8,5,6,86.79345813535485
4023,19.271873728397424,15,31,15,5,4,86.7234317777884
5213,15.767137042977575,18,34,8,6,5,86.71925373637666
2249,10.200247622708602,10,38,8,7,10,86.70210479302312
3604,11.555909101563826,14,29,14,6,9,86.66931826172869
6339,19.257716560828626,21,33,13,4,5,86.65972452372881
4013,19.23816606236533,15,31,5,5,4,86.57174728064399
4323,19.232640562582386,16,27,11,4,5,86.54688253162074
3566,15.719160840568492,14,27,14,5,6,86.4553846231267
10457,21.59453514620607,32,36,8,3,5,86.37814058482428
1001,10.158080824595501,7,32,14,7,10,86.34368700906177
6062,19.182071809415437,20,39,2,4,5,86.31932314236947
3262,11.501473190845779,13,31,14,7,8,86.26104893134334
8219,24.63957260320702,26,32,12,4,3,86.23850411122457
4360,21.549336542341297,16,29,10,3,5,86.19734616936519
8222,24.626481941382533,26,32,15,4,3,86.19268679483886
8973,17.220320034905225,28,35,6,4,6,86.10160017452613
10091,19.130336085883272,31,37,3,4,5,86.08651238647472
6026,15.64361165223568,20,37,4,5,6,86.03986408729624
4326,19.099782709715512,16,27,14,4,5,85.9490221937198
5158,15.616761347688414,18,31,10,6,5,85.89218741228628
4359,21.468096890189635,16,29,9,3,5,85.87238756075854
6702,19.074841811837267,22,32,15,4,5,85.8367881532677
3332,13.205202934464658,13,35,8,7,6,85.83381907402028
7153,28.58621046416367,23,36,10,1,5,85.75863139249101
8594,19.05399474713,27,34,7,3,6,85.742976362085
6067,19.050950971715558,20,39,7,4,5,85.72927937272001
4875,14.282211363778845,17,36,12,5,7,85.69326818267308
6066,19.026688779880207,20,39,6,4,5,85.62009950946093
7548,24.455368073147778,24,37,6,1,6,85.59378825601722
4873,14.265078458886094,17,36,10,5,7,85.59047075331657
6341,19.019664843219605,21,33,15,4,5,85.58849179448822
5176,14.26342254002143,18,32,9,6,6,85.58053524012858
9373,19.01762738600307,29,36,7,4,5,85.57932323701382
6279,19.016690399058863,21,30,10,6,3,85.57510679576488
4476,15.553987443831094,16,35,12,5,6,85.54693094107101
5581,17.085751973287177,19,33,15,5,5,85.42875986643588
5591,15.530495821636398,19,34,6,6,5,85.4177270190002
4362,21.34468703692109,16,29,12,3,5,85.37874814768436
6371,15.506131279668134,21,35,7,4,7,85.28372203817473
9374,18.938127455297067,29,36,8,4,5,85.2215735488368
5590,15.494343201853455,19,34,5,6,5,85.218887610194
10455,21.298874156075946,32,36,6,3,5,85.19549662430379
9028,24.340565013351434,28,38,4,3,4,85.19197754673002
4460,17.037326205497788,16,34,15,5,5,85.18663102748894
4340,21.296502443505343,16,28,9,3,5,85.18600977402137
7117,17.0332628534476,23,34,12,3,7,85.166314267238
6297,18.92417851107141,21,31,9,6,3,85.15880329982134
10454,21.287278032568917,32,36,5,3,5,85.14911213027567
3606,11.351522908961783,14,29,16,6,9,85.13642181721337
5577,17.026785449834904,19,33,11,5,5,85.13392724917452
1883,8.953764066721753,9,39,3,7,12,85.06075863385665
6732,21.23685043714985,22,34,7,3,5,84.9474017485994
8971,16.983785878533673,28,35,4,4,6,84.91892939266836
6369,15.43268980608338,21,35,5,4,7,84.87979393345859
10458,21.204788015939855,32,36,9,3,5,84.81915206375942
8235,18.843998038434453,26,33,9,4,5,84.79799117295504
9032,24.214673515788977,28,38,8,3,4,84.75135730526142
3236,12.102798690204246,13,30,7,7,7,84.71959083142971
9695,21.17183980218392,30,35,6,3,5,84.68735920873569
7189,24.189984838945882,23,38,8,1,6,84.66494693631059
5682,16.930641108960977,19,39,2,4,6,84.65320554480488
6388,16.91487603301653,21,36,5,4,6,84.57438016508264
9030,24.14986932036656,28,38,6,3,4,84.52454262128296
9375,18.78085359662712,29,36,9,4,5,84.51384118482204
5579,16.893466860461835,19,33,13,5,5,84.46733430230918
5157,15.356764315244254,18,31,9,6,5,84.4622037338434
7839,18.75336041966348,25,32,12,4,5,84.39012188848565
3643,15.330209848759427,14,31,15,6,5,84.31615416817685
5957,14.047478209910544,20,33,11,5,7,84.28486925946326
7841,18.729208940845503,25,32,14,4,5,84.28144023380476
8600,18.725566076083584,27,34,13,3,6,84.26504734237614
6718,18.71880357401219,22,33,12,4,5,84.23461608305485
7549,24.05885745958525,24,37,7,1,6,84.20600110854838
5573,16.840842196947108,19,33,7,5,5,84.20421098473554
4672,21.047355429320035,17,25,18,3,5,84.18942171728014
6372,15.306949101309481,21,35,8,4,7,84.18822005720214
5308,18.70527623723109,18,39,8,4,5,84.1737430675399
5598,15.299406956909095,19,34,13,6,5,84.14673826300003
8295,21.030946058729803,26,36,12,3,5,84.12378423491921
6432,21.026935234603943,21,38,11,3,5,84.10774093841577
5572,16.81300826257912,19,33,6,5,5,84.0650413128956
5671,18.68088469154343,19,38,10,3,6,84.06398111194544
5589,15.280551370386686,19,34,4,6,5,84.04303253712678
2069,11.204824927311172,10,28,18,7,8,84.0361869548338
3603,11.197274490229676,14,29,13,6,9,83.97955867672256
1884,8.83844704731504,9,39,4,7,12,83.96524694949288
6373,15.265548298524797,21,35,9,4,7,83.96051564188639
4785,15.246569475104252,17,31,17,6,5,83.85613211307339
5307,18.620232003771882,18,39,7,4,5,83.79104401697347
4783,15.234532967409583,17,31,15,6,5,83.78993132075271
5305,18.619450396303034,18,39,5,4,5,83.78752678336365
5634,18.617761394335897,19,36,11,3,6,83.77992627451154
5175,13.959078620065874,18,32,8,6,6,83.75447172039524
4169,11.957737554479136,15,39,9,5,9,83.70416288135395
6768,23.914126598724028,22,36,5,2,5,83.6994430955341
5669,18.585045315598684,19,38,8,3,6,83.63270392019407
4053,13.931671942002993,15,33,7,6,6,83.59003165201796
4012,18.56996099389937,15,31,4,5,4,83.56482447254717
7155,27.85090796330767,23,36,12,1,5,83.55272388992302
6267,23.870346092014643,21,29,17,5,2,83.54621132205125
10099,18.559586817373717,31,37,11,4,5,83.51814067818172
2123,9.278566397896086,10,31,15,9,9,83.50709758106477
4151,11.925343857401188,15,38,10,5,9,83.47740700180832
10089,18.548144434304174,31,37,1,4,5,83.46664995436878
5309,18.54687261490432,18,39,9,4,5,83.46092676706944
5667,18.536068969764646,19,38,6,3,6,83.4123103639409
2194,11.915815659252974,10,35,10,6,8,83.41070961477082
5578,16.679172163007234,19,33,12,5,5,83.39586081503617
5576,16.67532662206973,19,33,10,5,5,83.37663311034865
4458,16.663717949289,16,34,13,5,5,83.31858974644501
4011,18.501800591609,15,31,3,5,4,83.2581026622405
1510,6.9359637893622805,8,39,10,11,13,83.23156547234737
8345,23.769965969859552,26,39,5,3,4,83.19488089450843
4436,20.7958443331982,16,33,10,4,4,83.1833773327928
4437,20.78792193790868,16,33,11,4,4,83.15168775163473
5959,13.846761618510497,20,33,13,5,7,83.08056971106298
6720,18.45399204638955,22,33,14,4,5,83.04296420875298
5958,13.83798392500904,20,33,12,5,7,83.02790355005423
9372,18.44847445901987,29,36,6,4,5,83.01813506558942
