,maxx,i,j,z1,z2,orders_long,orders_short,alpha
1121,1.050356584900249,0.1,0.5,0.030000000000000002,0.015,31,55,45.16533315071071
2066,1.0260668636428818,0.2,0.3,0.02,0.005,18,70,45.1469420002868
2282,1.1428697845734546,0.2,0.45,0.005,0.02,31,48,45.143356490651456
339,0.805946520532283,0.05,0.4,0.02,0.01,45,67,45.13300514980785
811,0.9780104563863458,0.1,0.3,0.02,0.015,42,50,44.98848099377191
1915,1.9018214629098682,0.2,0.2,0.02,0.015,18,29,44.6928043783819
455,1.2182159891327802,0.05,0.45,0.045,0.02,25,48,44.46488360334648
2939,1.3836198877764154,0.25,0.4,0.01,0.02,17,47,44.275836408845294
2715,1.924413016433367,0.25,0.25,0.02,0.02,10,36,44.26149937796744
565,0.9937566662451035,0.05,0.55,0.030000000000000002,0.015,33,56,44.2221716479071
1570,0.848763380966824,0.15000000000000002,0.4,0.030000000000000002,0.005,25,78,43.71131411979144
1430,1.0042148208940493,0.15000000000000002,0.3,0.030000000000000002,0.01,25,62,43.68334470889115
1282,0.9380192866062737,0.15000000000000002,0.2,0.005,0.005,53,40,43.61789682719172
1296,1.085885768839528,0.15000000000000002,0.2,0.015,0.005,40,40,43.43543075358112
546,0.7551088197831491,0.05,0.55,0.02,0.01,45,70,43.418757137531074
426,0.8594844434530593,0.05,0.45,0.030000000000000002,0.01,33,68,43.40396439437949
2440,0.9973836253129458,0.2,0.55,0.005,0.015,31,56,43.386187701113144
2194,1.4212450742210132,0.2,0.35000000000000003,0.045,0.015,9,52,43.3479747637409
2130,0.9387325382653418,0.2,0.35000000000000003,0.01,0.01,27,65,43.18169676020572
1694,0.8219468762901374,0.15000000000000002,0.5,0.030000000000000002,0.005,25,80,43.15221100523221
2608,4.100329163374756,0.25,0.15000000000000002,0.045,0.02,5,16,43.053456215434935
838,1.147994550960455,0.1,0.3,0.034999999999999996,0.015,25,50,43.049795661017065
40,1.047201896036072,0.05,0.15000000000000002,0.005,0.030000000000000002,71,11,42.935277737478955
2777,1.2799422771383426,0.25,0.3,0.01,0.015,17,50,42.878066284134476
1934,2.190417116198708,0.2,0.2,0.030000000000000002,0.02,12,27,42.71313376587481
4095,42.61741419541652,0.35000000000000003,0.1,0.030000000000000002,0.015,0,2,42.61741419541652
545,0.6638038403094307,0.05,0.55,0.02,0.005,45,83,42.48344577980357
2776,1.0748387253735416,0.25,0.3,0.01,0.01,17,62,42.456129652254894
2236,1.2619490790721573,0.2,0.4,0.025,0.015,14,53,42.27529414891727
709,1.188107520731983,0.1,0.2,0.030000000000000002,0.005,31,40,42.177816985985395
2167,1.3145116067380909,0.2,0.35000000000000003,0.030000000000000002,0.015,12,52,42.06437141561891
1103,0.8642998512752406,0.1,0.5,0.02,0.015,42,55,41.918542786849166
419,0.9615163643728003,0.05,0.45,0.025,0.02,39,48,41.825961850216814
2177,1.4928366619092563,0.2,0.35000000000000003,0.034999999999999996,0.02,10,46,41.799426533459176
2492,1.2650267862480382,0.2,0.55,0.034999999999999996,0.015,10,56,41.74588394618526
2585,5.564073199953415,0.25,0.15000000000000002,0.030000000000000002,0.04,8,7,41.730548999650615
2114,1.5738602404956579,0.2,0.3,0.045,0.02,9,44,41.70729637313493
269,0.6945487726062736,0.05,0.35000000000000003,0.02,0.005,45,75,41.672926356376415
976,0.9894966057274095,0.1,0.4,0.030000000000000002,0.015,31,53,41.5588574405512
2057,0.9084321200659473,0.2,0.3,0.015,0.005,21,70,41.3336614630006
1311,1.2696180750645074,0.15000000000000002,0.2,0.025,0.01,29,36,41.262587439596494
435,0.8670431349442044,0.05,0.45,0.034999999999999996,0.01,27,68,41.18454890984971
2332,1.2825034368196198,0.2,0.45,0.034999999999999996,0.015,10,54,41.04010997822783
340,0.8363489680178477,0.05,0.4,0.02,0.015,45,53,40.98109943287454
1456,1.1958351528137272,0.15000000000000002,0.3,0.045,0.015,18,50,40.65839519566673
1056,0.87314725404983,0.1,0.45,0.034999999999999996,0.01,25,68,40.60134731331709
957,0.7436430111277389,0.1,0.4,0.02,0.01,42,67,40.52854410646177
505,0.9877057391265492,0.05,0.5,0.034999999999999996,0.015,27,55,40.49593530418852
547,0.801873185879351,0.05,0.55,0.02,0.015,45,56,40.49459588690723
716,1.245599653281085,0.1,0.2,0.034999999999999996,0.005,25,40,40.48198873163526
2050,1.0502477686268306,0.2,0.3,0.01,0.015,27,50,40.43453909213298
884,0.8580234650014806,0.1,0.35000000000000003,0.02,0.015,42,52,40.32710285506959
2211,0.8579978494412231,0.2,0.4,0.01,0.01,27,67,40.32589892373749
6086,4.4698877484764585,0.45,0.35000000000000003,0.01,0.045,1,17,40.22898973628813
2937,0.9569622218380699,0.25,0.4,0.01,0.01,17,67,40.192413317198934
1076,1.1142979834502384,0.1,0.45,0.045,0.02,24,48,40.11472740420859
1047,0.7990103858922525,0.1,0.45,0.030000000000000002,0.01,31,68,39.551014101666496
1174,0.6325651253259724,0.1,0.55,0.02,0.005,42,83,39.535320332873276
1403,0.7745418230353802,0.15000000000000002,0.3,0.015,0.01,40,62,39.501632974804394
674,0.7820193658507394,0.1,0.2,0.005,0.01,65,36,39.49197797546234
2431,1.2329882947913078,0.2,0.5,0.045,0.015,9,55,39.45562543332185
911,1.0235474371576716,0.1,0.35000000000000003,0.034999999999999996,0.015,25,52,39.40657633057036
2590,3.566630108674325,0.25,0.15000000000000002,0.034999999999999996,0.02,6,16,39.23293119541758
1687,0.9337341244436199,0.15000000000000002,0.5,0.025,0.015,29,55,39.21683322663203
476,0.6241784251519693,0.05,0.5,0.02,0.005,45,80,39.011151571998084
688,0.907003698955034,0.1,0.2,0.015,0.01,50,36,39.00115905506646
1439,0.9613156557956322,0.15000000000000002,0.3,0.034999999999999996,0.01,19,62,38.9332840597231
1175,0.695014863210754,0.1,0.55,0.02,0.01,42,70,38.920832339802224
2078,1.3400300688241125,0.2,0.3,0.025,0.02,14,44,38.86087199589926
809,0.6925821063981634,0.1,0.3,0.02,0.005,42,70,38.784597958297155
2580,2.870270207677756,0.25,0.15000000000000002,0.030000000000000002,0.01,8,19,38.7486478036497
3017,1.1911071038908305,0.25,0.45,0.01,0.02,17,48,38.71098087645199
2087,1.3762769364394942,0.2,0.3,0.030000000000000002,0.02,12,44,38.53575422030584
2404,1.1490290193221921,0.2,0.5,0.030000000000000002,0.015,12,55,38.492472147293434
2414,1.3038819271169577,0.2,0.5,0.034999999999999996,0.02,10,49,38.46451684995025
290,0.9735190888326759,0.05,0.35000000000000003,0.030000000000000002,0.02,33,46,38.4540040088907
2067,0.9582556634927927,0.2,0.3,0.02,0.01,18,62,38.33022653971171
221,0.9945114050096251,0.05,0.3,0.030000000000000002,0.02,33,44,38.28868909287057
1194,0.8749012947992081,0.1,0.55,0.030000000000000002,0.015,31,56,38.05820632376555
2132,1.04173266879377,0.2,0.35000000000000003,0.01,0.02,27,46,38.02324241097261
2611,5.8440175544304935,0.25,0.15000000000000002,0.045,0.034999999999999996,5,8,37.98611410379821
65,1.8909810922469337,0.05,0.15000000000000002,0.030000000000000002,0.04,33,7,37.81962184493867
367,0.9414650821435047,0.05,0.4,0.034999999999999996,0.015,27,53,37.658603285740185
801,0.6704871878470834,0.1,0.3,0.015,0.01,50,62,37.54728251943667
5677,18.596013522713466,0.45,0.1,0.01,0.005,1,3,37.19202704542693
2384,0.7585776941248784,0.2,0.5,0.02,0.005,18,80,37.17030701211904
3094,1.1230001203511097,0.25,0.5,0.01,0.02,17,49,37.05900397158662
53,1.1568777576290952,0.05,0.15000000000000002,0.02,0.01,45,19,37.020088244131045
2474,1.0572506137805293,0.2,0.55,0.025,0.015,14,56,37.00377148231853
1130,0.923797756937555,0.1,0.5,0.034999999999999996,0.015,25,55,36.9519102775022
107,1.0686683602624851,0.05,0.2,0.030000000000000002,0.01,33,36,36.869058429055734
1312,1.4732319815763104,0.15000000000000002,0.2,0.025,0.025,29,21,36.830799539407764
2213,0.9935562540193285,0.2,0.4,0.01,0.02,27,47,36.76158139871515
1423,1.003108295679778,0.15000000000000002,0.3,0.025,0.02,29,44,36.613452792311904
2314,1.06962273331422,0.2,0.45,0.025,0.015,14,54,36.36717293268348
1907,1.5082241276017179,0.2,0.2,0.015,0.02,21,27,36.19737906244123
2858,1.0459022246843823,0.25,0.35000000000000003,0.01,0.015,17,52,36.08362675161119
1637,0.7340863658668543,0.15000000000000002,0.45,0.034999999999999996,0.005,19,79,35.97023192747586
427,0.8264484089336577,0.05,0.45,0.030000000000000002,0.015,33,54,35.95050578861411
1040,0.8534504787923314,0.1,0.45,0.025,0.02,36,48,35.844920109277915
1101,0.5864890812929139,0.1,0.5,0.02,0.005,42,80,35.77583395886775
1563,0.8718875810129059,0.15000000000000002,0.4,0.025,0.015,29,53,35.74739082152914
2591,3.969905774690859,0.25,0.15000000000000002,0.034999999999999996,0.025,6,12,35.72915197221773
2147,0.7654658047725434,0.2,0.35000000000000003,0.02,0.005,18,75,35.59415992192327
49,1.0925294013983127,0.05,0.15000000000000002,0.015,0.030000000000000002,54,11,35.50720554544516
1289,0.7962171005822227,0.15000000000000002,0.2,0.01,0.005,49,40,35.43166097590891
1271,1.7674006981552586,0.15000000000000002,0.15000000000000002,0.025,0.030000000000000002,29,11,35.348013963105174
1334,1.2140969097443046,0.15000000000000002,0.2,0.045,0.005,18,40,35.208810382584836
2938,1.0045831909244656,0.25,0.4,0.01,0.015,17,53,35.1604116823563
3015,0.8225098474756936,0.25,0.45,0.01,0.01,17,68,34.95666851771698
958,0.7354174274672063,0.1,0.4,0.02,0.015,42,53,34.9323278046923
802,0.6975188243930442,0.1,0.3,0.015,0.015,50,50,34.87594121965221
2289,0.729300689808398,0.2,0.45,0.01,0.01,27,68,34.6417827658989
2463,0.6856279161643278,0.2,0.55,0.02,0.005,18,83,34.624209766298556
1336,1.7752214441171963,0.15000000000000002,0.2,0.045,0.025,18,21,34.61681816028533
1176,0.7059899693933892,0.1,0.55,0.02,0.015,42,56,34.59350850027607
3173,1.0321835717406531,0.25,0.55,0.01,0.02,17,50,34.57814965331188
830,0.9218461073249431,0.1,0.3,0.030000000000000002,0.02,31,44,34.56922902468536
985,0.8851011808970308,0.1,0.4,0.034999999999999996,0.015,25,53,34.518946054984205
2549,11.436418372786783,0.25,0.1,0.045,0.030000000000000002,5,1,34.30925511836035
2581,2.6341376988132956,0.25,0.15000000000000002,0.030000000000000002,0.015,8,18,34.243790084572844
497,0.832883107060689,0.05,0.5,0.030000000000000002,0.02,33,49,34.14820738948825
2272,1.099908557431833,0.2,0.4,0.045,0.015,9,53,34.097165280386825
882,0.5826095160137182,0.1,0.35000000000000003,0.02,0.005,42,75,34.082656686802515
1283,0.7647073163416821,0.15000000000000002,0.2,0.005,0.01,53,36,34.029475577204856
338,0.5518738175033588,0.05,0.4,0.02,0.005,45,78,33.94023977645657
1572,1.1120886271752302,0.15000000000000002,0.4,0.030000000000000002,0.025,25,36,33.91870312884452
408,0.5997891060408895,0.05,0.45,0.02,0.01,45,68,33.88808449131026
574,0.8136407332191805,0.05,0.55,0.034999999999999996,0.015,27,56,33.766090428595994
1297,0.8870820223106615,0.15000000000000002,0.2,0.015,0.01,40,36,33.709116847805134
2032,1.3481967036852425,0.2,0.25,0.045,0.015,9,41,33.70491759213106
2857,0.8189787967993523,0.25,0.35000000000000003,0.01,0.01,17,65,33.57813066877344
1305,1.2207609549735687,0.15000000000000002,0.2,0.02,0.025,34,21,33.57092626177314
155,0.714063697087398,0.05,0.25,0.025,0.005,39,55,33.56099376310771
874,0.5802737647645675,0.1,0.35000000000000003,0.015,0.01,50,65,33.36574147396263
3092,0.774720711309684,0.25,0.5,0.01,0.01,17,69,33.31299058631641
2367,0.688269531025818,0.2,0.5,0.01,0.01,27,69,33.036937489239264
1404,0.7280574996385198,0.15000000000000002,0.3,0.015,0.015,40,50,32.76258748373339
2058,0.7884064005308185,0.2,0.3,0.015,0.01,21,62,32.718865622028964
2245,1.0062811107642313,0.2,0.4,0.030000000000000002,0.015,12,53,32.70413609983752
2255,1.144142417518355,0.2,0.4,0.034999999999999996,0.02,10,47,32.60805889927312
2369,0.8470274349792387,0.2,0.5,0.01,0.02,27,49,32.18704252921107
1304,0.9097326191233219,0.15000000000000002,0.2,0.02,0.01,34,36,31.840641669316266
479,0.6770141875384738,0.05,0.5,0.02,0.02,45,49,31.819666814308267
48,0.8792458958560734,0.05,0.15000000000000002,0.015,0.015,54,18,31.65285225081864
2131,0.7988125311352821,0.2,0.35000000000000003,0.01,0.015,27,52,31.553094979843642
1503,0.7003261187769814,0.15000000000000002,0.35000000000000003,0.030000000000000002,0.01,25,65,31.51467534496416
651,1.0272052479161962,0.1,0.15000000000000002,0.02,0.01,42,19,31.329760061443984
903,0.8114746018838678,0.1,0.35000000000000003,0.030000000000000002,0.02,31,46,31.241772172528908
956,0.515389787309184,0.1,0.4,0.02,0.005,42,78,30.923387238551044
3171,0.7101299472268539,0.25,0.55,0.01,0.01,17,70,30.890652704368144
680,0.6228424851181094,0.1,0.2,0.01,0.005,59,40,30.83070301334641
800,0.5121675022837601,0.1,0.3,0.015,0.005,50,70,30.730050137025604
1968,0.7567878575592817,0.2,0.25,0.005,0.01,31,50,30.64990823115091
2212,0.7637348226046617,0.2,0.4,0.01,0.015,27,53,30.54939290418647
114,0.9690960668593399,0.05,0.2,0.034999999999999996,0.01,27,36,30.526526106069205
2375,0.6044562910964761,0.2,0.5,0.015,0.005,21,80,30.525042700372044
2448,0.6291074953757301,0.2,0.55,0.01,0.01,27,70,30.511713525722907
203,0.6846478320857793,0.05,0.3,0.02,0.02,45,44,30.466828527817178
2195,1.107196962383445,0.2,0.35000000000000003,0.045,0.02,9,46,30.447916465544736
1203,0.7513139650233777,0.1,0.55,0.034999999999999996,0.015,25,56,30.428215583446796
1630,0.5850549239776154,0.15000000000000002,0.45,0.030000000000000002,0.005,25,79,30.422856046836
2148,0.7317436477657128,0.2,0.35000000000000003,0.02,0.01,18,65,30.36736138227708
2291,0.8097286024274293,0.2,0.45,0.01,0.02,27,48,30.3648225910286
1916,1.349122304623815,0.2,0.2,0.02,0.02,18,27,30.35525185403584
1122,0.7563783578177075,0.1,0.5,0.030000000000000002,0.02,31,49,30.2551343127083
1093,0.5059278559388142,0.1,0.5,0.015,0.01,50,69,30.102707428359444
2138,0.6269647227489625,0.2,0.35000000000000003,0.015,0.005,21,75,30.0943066919502
1881,2.8611456351262743,0.2,0.15000000000000002,0.045,0.025,9,12,30.04202916882588
1854,1.6235758802702553,0.2,0.15000000000000002,0.025,0.005,14,23,30.036153784999723
3016,0.8424313026451332,0.25,0.45,0.01,0.015,17,54,29.90631124390223
1048,0.7025337590190979,0.1,0.45,0.030000000000000002,0.015,31,54,29.85768475831166
409,0.6009641865412425,0.05,0.45,0.02,0.015,45,54,29.747727233791505
2779,1.1648775791302037,0.25,0.3,0.01,0.025,17,34,29.704378267820196
272,0.6515106744784557,0.05,0.35000000000000003,0.02,0.02,45,46,29.643735688769734
2450,0.7642082979964613,0.2,0.55,0.01,0.02,27,50,29.42201947286376
43,0.794674541170016,0.05,0.15000000000000002,0.01,0.030000000000000002,63,11,29.402958023290594
1029,0.534396064843599,0.1,0.45,0.02,0.01,42,68,29.391783566397947
359,0.732380533864718,0.05,0.4,0.030000000000000002,0.02,33,47,29.29522135458872
1412,0.6098855228596604,0.15000000000000002,0.3,0.02,0.01,34,62,29.2745050972637
299,0.7965884337859221,0.05,0.35000000000000003,0.034999999999999996,0.02,27,46,29.07547783318616
875,0.5680103809647801,0.1,0.35000000000000003,0.015,0.015,50,52,28.968529429203784
1511,0.6893092224451401,0.15000000000000002,0.35000000000000003,0.034999999999999996,0.01,19,65,28.950987342695885
1372,1.2050492303628912,0.15000000000000002,0.25,0.034999999999999996,0.025,19,29,28.92118152870939
1526,0.8256365617997429,0.15000000000000002,0.35000000000000003,0.045,0.015,18,52,28.897279662991
2702,1.256382637462208,0.25,0.25,0.01,0.025,17,29,28.896800661630785
2510,0.8886575013309149,0.2,0.55,0.045,0.015,9,56,28.881368793254737
2226,0.6013699229799222,0.2,0.4,0.02,0.005,18,78,28.865756303036264
3093,0.7900096405544147,0.25,0.5,0.01,0.015,17,55,28.440347059958928
2350,0.9001857805930196,0.2,0.45,0.045,0.015,9,54,28.355852088680116
178,0.7478540375033115,0.05,0.25,0.045,0.01,25,50,28.04452640637418
710,0.8359129357271323,0.1,0.2,0.030000000000000002,0.01,31,36,28.003083346858933
2493,0.931089515639676,0.2,0.55,0.034999999999999996,0.02,10,50,27.93268546919028
1290,0.6556900330775979,0.15000000000000002,0.2,0.01,0.01,49,36,27.86682640579791
2483,0.8166954564386587,0.2,0.55,0.030000000000000002,0.015,12,56,27.767645518914396
2385,0.6352513828187776,0.2,0.5,0.02,0.01,18,69,27.633435152616826
2456,0.53120385989685,0.2,0.55,0.015,0.005,21,83,27.622600714636203
1094,0.5241636655634933,0.1,0.5,0.015,0.015,50,55,27.518592442083396
1848,1.3382253219744662,0.2,0.15000000000000002,0.02,0.005,18,23,27.433619100476555
1402,0.4979925785732796,0.15000000000000002,0.3,0.015,0.005,40,70,27.389591821530377
2168,0.9427693630851673,0.2,0.35000000000000003,0.030000000000000002,0.02,12,46,27.340311529469854
2159,0.9065224954697856,0.2,0.35000000000000003,0.025,0.02,14,46,27.19567486409357
758,0.5953349288225398,0.1,0.25,0.025,0.005,36,55,27.08773926142556
2333,0.9334035355487543,0.2,0.45,0.034999999999999996,0.02,10,48,27.068702530913875
230,0.761550591284348,0.05,0.3,0.034999999999999996,0.02,27,44,27.035045990594355
2323,0.8191789465713608,0.2,0.45,0.030000000000000002,0.015,12,54,27.03290523685491
1571,0.5873267618982159,0.15000000000000002,0.4,0.030000000000000002,0.01,25,67,27.01703104731793
948,0.4616301623385732,0.1,0.4,0.015,0.01,50,67,27.005364496806532
2033,1.1999075484955348,0.2,0.25,0.045,0.02,9,36,26.997919841149532
1104,0.5920604244447425,0.1,0.5,0.02,0.02,42,49,26.938749312235785
1695,0.572658594099822,0.15000000000000002,0.5,0.030000000000000002,0.01,25,69,26.914953922691634
2432,0.920720925865514,0.2,0.5,0.045,0.02,9,49,26.700906850099905
566,0.6408671177085434,0.05,0.55,0.030000000000000002,0.02,33,50,26.59598538490455
1298,0.8695723266184306,0.15000000000000002,0.2,0.015,0.025,40,21,26.521955961862133
1749,0.6230659700814416,0.15000000000000002,0.55,0.025,0.015,29,56,26.48030372846127
1477,0.5018490931343517,0.15000000000000002,0.35000000000000003,0.015,0.01,40,65,26.347077389553462
3172,0.7167513909939983,0.25,0.55,0.01,0.015,17,56,26.16142577128094
662,1.3759927560733778,0.1,0.15000000000000002,0.030000000000000002,0.04,31,7,26.143862365394178
2014,1.0235981952942248,0.2,0.25,0.034999999999999996,0.015,10,41,26.101753980002734
436,0.638441137045505,0.05,0.45,0.034999999999999996,0.015,27,54,25.85686605034295
977,0.6589791273845359,0.1,0.4,0.030000000000000002,0.02,31,47,25.7001859679969
646,0.7533903066483856,0.1,0.15000000000000002,0.015,0.015,50,18,25.61527042604511
1842,1.1514344758558246,0.2,0.15000000000000002,0.015,0.005,21,23,25.331558468828142
839,0.7315763030082347,0.1,0.3,0.034999999999999996,0.02,25,44,25.2393824537841
1457,0.8140693452739444,0.15000000000000002,0.3,0.045,0.02,18,44,25.236149703492277
812,0.5857536277052969,0.1,0.3,0.02,0.02,42,44,25.18740599132777
2860,0.9670283337246822,0.25,0.35000000000000003,0.01,0.025,17,35,25.14273667684174
2068,0.7377849443916734,0.2,0.3,0.02,0.015,18,50,25.084688109316897
1578,0.5799572432504275,0.15000000000000002,0.4,0.034999999999999996,0.01,19,67,24.938161459768384
1975,0.6061182191353296,0.2,0.25,0.01,0.005,27,55,24.850846984548514
1165,0.3723876849361365,0.1,0.55,0.015,0.005,50,83,24.763781048253076
2290,0.6075930993652181,0.2,0.45,0.01,0.015,27,54,24.607520524291335
873,0.39206420340157505,0.1,0.35000000000000003,0.015,0.005,50,75,24.504012712598442
4098,48.859686887146516,0.35000000000000003,0.1,0.030000000000000002,0.030000000000000002,0,1,24.429843443573258
2304,0.5024971582391661,0.2,0.45,0.02,0.005,18,79,24.371112174599556
681,0.5096627180511768,0.1,0.2,0.01,0.01,59,36,24.2089791074309
1623,0.5814162206484279,0.15000000000000002,0.45,0.025,0.015,29,54,24.12877315690976
1092,0.3709506611788838,0.1,0.5,0.015,0.005,50,80,24.11179297662745
1413,0.5706354170429643,0.15000000000000002,0.3,0.02,0.015,34,50,23.966687515804498
1264,0.7975571777987647,0.15000000000000002,0.15000000000000002,0.005,0.04,53,7,23.92671533396294
2566,1.8400479368444842,0.25,0.15000000000000002,0.02,0.02,10,16,23.920623178978296
2405,0.7839871994371521,0.2,0.5,0.030000000000000002,0.02,12,49,23.91160958283314
1030,0.49794472889837904,0.1,0.45,0.02,0.015,42,54,23.901346987122196
506,0.6278776933221643,0.05,0.5,0.034999999999999996,0.02,27,49,23.859352346242243
548,0.5019101986015347,0.05,0.55,0.02,0.02,45,50,23.8407344335729
2786,0.7658900308025053,0.25,0.3,0.015,0.015,12,50,23.742590954877663
1496,0.632973359274854,0.15000000000000002,0.35000000000000003,0.025,0.02,29,46,23.736500972807026
781,0.6408838871569296,0.1,0.25,0.045,0.01,24,50,23.712703824806393
2396,0.7477403318217702,0.2,0.5,0.025,0.02,14,49,23.553820452385764
2593,3.347053634250182,0.25,0.15000000000000002,0.034999999999999996,0.034999999999999996,6,8,23.429375439751276
912,0.6568416884195649,0.1,0.35000000000000003,0.034999999999999996,0.02,25,46,23.317879938894556
2139,0.5421356651095947,0.2,0.35000000000000003,0.015,0.01,21,65,23.31183359971257
1989,0.6324162145898559,0.2,0.25,0.02,0.005,18,55,23.08319183252974
2368,0.562132631332071,0.2,0.5,0.01,0.015,27,55,23.04743788461491
599,0.6868196709977255,0.1,0.1,0.005,0.015,65,2,23.008458978423803
1702,0.5223183455215219,0.15000000000000002,0.5,0.034999999999999996,0.01,19,69,22.982007202946964
190,0.4735471085792465,0.05,0.3,0.01,0.025,63,34,22.967034766093455
407,0.3702411192614759,0.05,0.45,0.02,0.005,45,79,22.954949394211507
1195,0.5662795837392132,0.1,0.55,0.030000000000000002,0.02,31,50,22.934323141438135
2940,0.8651307358072929,0.25,0.4,0.01,0.025,17,36,22.92596449889326
949,0.4441451836777611,0.1,0.4,0.015,0.015,50,53,22.873476959404698
2707,1.1113095405022064,0.25,0.25,0.015,0.025,12,29,22.781845580295233
5842,3.2520543078664392,0.45,0.2,0.01,0.04,1,13,22.764380155065076
1717,0.6221689776821887,0.15000000000000002,0.5,0.045,0.015,18,55,22.709167685399887
1166,0.37743231441163105,0.1,0.55,0.015,0.01,50,70,22.645938864697865
1057,0.5728933773831718,0.1,0.45,0.034999999999999996,0.015,25,54,22.629288406635286
2219,0.44903013082457,0.2,0.4,0.015,0.005,21,78,22.226991475816213
1405,0.5270686333229253,0.15000000000000002,0.3,0.015,0.02,40,44,22.136882599562863
1844,1.1303245542861566,0.2,0.15000000000000002,0.015,0.015,21,18,22.041328808580054
1982,0.5783245614829229,0.2,0.25,0.015,0.005,21,55,21.97633333635107
1131,0.5873414126818691,0.1,0.5,0.034999999999999996,0.02,25,49,21.73163226922916
885,0.49296615968985097,0.1,0.35000000000000003,0.02,0.02,42,46,21.69051102635344
717,0.7081354684190064,0.1,0.2,0.034999999999999996,0.01,25,36,21.598131786779696
947,0.33016362512185443,0.1,0.4,0.015,0.005,50,78,21.130472007798684
